Text,Feature,Sentiment,,,,,,,,,,,,,,,,,,,,,,,
আসছেন তো,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 বিশেষ আয়োজন,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 দারুন ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
ভাড়া,price,Neutral,,,,,,,,,,,,,,,,,,,,,,,
 ভালো ,behave,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ভালো ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
ফাটাফাটি ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
আরো ভালা,Service,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ভালা হইতু,price,Neutral,,,,,,,,,,,,,,,,,,,,,,,
সব ঠিক ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ওইটা পাই না,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
দাম বেশি,price,Negative,,,,,,,,,,,,,,,,,,,,,,,
খুশি হতাম,quality,Neutral,,,,,,,,,,,,,,,,,,,,,,,
 মনে হচ্ছে না,price,Negative,,,,,,,,,,,,,,,,,,,,,,,
 আসতে ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 নরমাল ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
এখন নাই ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
সেইম,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
 খাওয়াবে,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রাইস,food/price,Positive,,,,,,,,,,,,,,,,,,,,,,,
 পাওয়া যায়,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
সুযোগ ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
ব্যবস্থাও ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 মেন্যু,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 মিলবে ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 নিজস্ব ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ট্রেন্ডটা ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 খোলা  ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
বিক্রি ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ভিন্ন ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সুযোগ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 অধিক ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 চার্জ ছাড়া ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
সুযোগ ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
খামারের ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
ভিন্ন ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 বরফ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 পিটানো ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 তেলাপোকা ব্লান্ড,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 হল না,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 আমন্ত্রন,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
সংশোধিত ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 দিনব্যাপী ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 বারবার,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 কতো ,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
 লিস্ট,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
বাজে ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
জেনারেটর ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
মাছি,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 যাই না ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
খুব গরম,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 যামু নাহ্,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 ব্যাথায় ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
পানি মিক্স ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
জঘণ্য ,food/service,Negative,,,,,,,,,,,,,,,,,,,,,,,
 কসাইখানা,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
 অখাদ্য ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
অসাধারণ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 টেস্টি ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ভালো,Behave,Positive,,,,,,,,,,,,,,,,,,,,,,,
খাবার  মান ভালো,Food,Positive,,,,,,,,,,,,,,,,,,,,,,,
ভালো লাগে নাই,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 গরম গরম ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রস্তুত,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
গরম ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
ভালো লাগে,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 শাহী ,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
দুঃখিত,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 চলছে,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 টাস্কি ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রস্তুত,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 করে দিন ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 হারিয়ে যাবে,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
স্পেশাল ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
প্লেটে ,anecdotes/miscellaneous,Neutral,,,,,,,,,,,,,,,,,,,,,,,
 নাই,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
রিয়েল ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 শুরু।,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
ভালোবাসা,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
অমৃত,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
প্রকৃত ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রতি মূহুর্তে ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 শুরু ,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
 গ্লাভস কয়,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
মজাদার ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
এখনি,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
শুরু ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 দিনে নয়  ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রয়াস,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রতিদিন,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 শুরু ,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
ক্ষমা ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
সহযোগিতা ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 কিছু,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রতিজ্ঞাবদ্ধ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 শেষ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
স্বাগতম,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 পেতে ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
গরম ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 কতো,price,Neutral,,,,,,,,,,,,,,,,,,,,,,,
 না হইলেই ,food,Neutral,,,,,,,,,,,,,,,,,,,,,,,
Buy 1 get 1 ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
খারাপ না ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
সিনসিয়ার ,behavior,Negative,,,,,,,,,,,,,,,,,,,,,,,
 বিরক্ত ,behavior,Negative,,,,,,,,,,,,,,,,,,,,,,,
 ৪৫ মিনিট,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
এভেইলেবল ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 আছে,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
পারিস,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সাজিয়েছি,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 কি লাভ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
শো অফ ,offer,Negative,,,,,,,,,,,,,,,,,,,,,,,
 পরিচিত,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ঘুমে,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
একটু পর ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 আলকাতরা ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
প্লেটার,food,Neutral,,,,,,,,,,,,,,,,,,,,,,,
 ছাড়বে ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 সাথে দুইটা,offer,Neutral,,,,,,,,,,,,,,,,,,,,,,,
 প্রিয় ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 একদম ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 দেরি কিসের,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 মোগলাই চাপ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 মজাদার ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 লভোনীয় ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
  তুলতুলে ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 খারাপ ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 নাহ,behave,Negative,,,,,,,,,,,,,,,,,,,,,,,
 যাবে নাহ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 হইরানি ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 বাজে,behave,Negative,,,,,,,,,,,,,,,,,,,,,,,
 অনেক ভালো,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
বেস্ট ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 তাড়িতাড়ি ,quantity/quantity,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ১২ টা ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 কিছু নেই,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 বাস্তবে অর্ধেক,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
ফালতু ,quality,Negative,,,,,,,,,,,,,,,,,,,,,,,
খুবই ভালো,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
ভাল ,Food/behave,Positive,,,,,,,,,,,,,,,,,,,,,,,
 বিশ্বস্ত,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 শুভ কামনা,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রানের মাস,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 দারুন,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
অথেনটিক ,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ছাড়,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 চেক-ইন,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 আনলিমিটেড ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
নতুনত্ব ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ধারাবাহিকতায় ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 উদরপূর্তি,quantity,Positive,,,,,,,,,,,,,,,,,,,,,,,
 বেশি ,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
 নেওয়া যাবে,quantity,Positive,,,,,,,,,,,,,,,,,,,,,,,
একজনের ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
 জানান,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
দিবে ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 কি দিয়ে,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
ইচ্ছা,delivery_method,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সত্যিই ,delivery_method,Neutral,,,,,,,,,,,,,,,,,,,,,,,
পাঠান ,delivery_method,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সারাদিন ,food,Neutral,,,,,,,,,,,,,,,,,,,,,,,
 নিয়ে আসেন ,delivery_method,Negative,,,,,,,,,,,,,,,,,,,,,,,
চেক ইন ছাড়া অফার প্রযোজ্য ,offer,Negative,,,,,,,,,,,,,,,,,,,,,,,
 অফার সহ ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
কফি সহ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
উৎসব,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
দুখিত ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 খেয়েছিলেন,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 দিয়েছিলেন,offer,Neutral,,,,,,,,,,,,,,,,,,,,,,,
চেকইন ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
লাগছে না,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
দেরিতে ,price,Negative,,,,,,,,,,,,,,,,,,,,,,,
 দুঃশ্চিন্তা ,price,Negative,,,,,,,,,,,,,,,,,,,,,,,
 না দিলে ,price,Negative,,,,,,,,,,,,,,,,,,,,,,,
 পড়বে,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
নিতে চাই ,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
চরম ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
আসলে কি  ,offer,Neutral,,,,,,,,,,,,,,,,,,,,,,,
চাহিদায়,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
বন্দনা,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 শুরু হবে,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 উদ্দ্যমে ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 রাখা,anecdotes/miscellaneous,Neutral,,,,,,,,,,,,,,,,,,,,,,,
পাশে পাব,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 পরিশোধ ,delivery_method,Positive,,,,,,,,,,,,,,,,,,,,,,,
 উপকৃত ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 মত ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 না খায় ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 লোভ ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
আক্রান্ত ,offer,Negative,,,,,,,,,,,,,,,,,,,,,,,
 নগদ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 মূল্যায়ন,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সম্ভব,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 অগ্রিম বুকিং ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
ইফতারে পার্সেল,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 আকর্ষনীয় ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সিগনেচার ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 পাওয়া যায়,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
বাসি,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
ছিল,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ভাল,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
সমস্যা ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
 বেশ গরমই ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
ঠিকই ছিল,ambience,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সুন্দর,enviroment,Positive,,,,,,,,,,,,,,,,,,,,,,,
 মার্জিত,behavior,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ধোঁয়াটে গন্ধ ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 রেকমেন্ড ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
 আকাশপাতাল ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 মাথায় ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 বিরক্তিকর,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 পুটিন ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 পোড়া গন্ধ ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 জঘন্য ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 বাকরুদ্ধ,quality/quantity,Negative,,,,,,,,,,,,,,,,,,,,,,,
 ওভারপ্রাইজড,price,Negative,,,,,,,,,,,,,,,,,,,,,,,
ভালো,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ভালো,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 এবার,service,Neutral,,,,,,,,,,,,,,,,,,,,,,,
 দুঃখ জনক ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
মুড়ি ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
আযান পর ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
 খুবি বাজে ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
কাজ করে,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 অসুস্থ হয়ে ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
জঘন্যরকম ,price,Negative,,,,,,,,,,,,,,,,,,,,,,,
 জলে গেছে,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 ভালোই ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
আরেকটু বাড়ায় ,ambience/food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 মান ,ambience/service,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সুন্দর,quality,Positive,,,,,,,,,,,,,,,,,,,,,,,
  অসাধারন,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 যথেষ্ঠ ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 দেখে ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
ব্যতিক্রমী ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 চালু হবে,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 বিশ্বাস,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
সাথে থাকবেন,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
অনুপ্রেরণা,service/ambience,Positive,,,,,,,,,,,,,,,,,,,,,,,
 মার্জিত ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সফল ,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
রিজার্ভড ,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
দুঃখিত,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
কাম্য,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 হিট ,quantity,Positive,,,,,,,,,,,,,,,,,,,,,,,
 পারফেক্ট ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
পাওয়া যায়,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 কিরকম,price,Neutral,,,,,,,,,,,,,,,,,,,,,,,
স্বকীয়তা ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
স্বাগতম ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সেরা,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
খুবই বাজে ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 অগ্রিম বুকিং ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 বিরক্তকর,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 সিলেক্ট,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
এইটা নাকি,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
গন্ধ ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
 তেলে ভরপুর ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
কিছু পেলামনা,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
না খেয়েই ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
কোনমতে ,food,Negative,,,,,,,,,,,,,,,,,,,,,,,
চেঞ্জ ,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
 সময় ছিলনা ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
নষ্ট করে ,delivery_method,Negative,,,,,,,,,,,,,,,,,,,,,,,
নিয়ে গেছে,service,Neutral,,,,,,,,,,,,,,,,,,,,,,,
 অপেক্ষা ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 এসি চলেনা,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
গানের সাউন্ডে ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
সাউন্ড প্রুপ ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
একসেপ্ট ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
লজ্জায় ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 অ্যারেঞ্জ ,service,Positive,,,,,,,,,,,,,,,,,,,,,,,
 খারাপ,service,Negative,,,,,,,,,,,,,,,,,,,,,,,
 শান্তনা,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
 অনাকাঙ্ক্ষিত ভুল ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
সমাধান,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
দ্রুত,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
  ভুল ধরিয়ে ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
দূর করে ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 বৃদ্ধি,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
দেরি কেন ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 দলবল,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ইচ্ছে করছে,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
হরেক রকম,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 অনেক ভালো,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
ভাষা ই নাই,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
অসম্ভব,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 অফার,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 এরকম  ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
হয়ে যাক ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
আবশ্যক,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 BoGo অফার,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
ঐতিহ্যবাহী ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 অন্য রকম ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
চারদিকে কাচ্চি,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রিয় ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ইচ্ছে করছে,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
দেন নাই ,offer,Negative,,,,,,,,,,,,,,,,,,,,,,,
 আকর্ষনীয় ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
টেস্ট ,branch,Positive,,,,,,,,,,,,,,,,,,,,,,,
 শাখায় ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
চালিয়ে ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 প্রযোজ্য নয়,delivery_method,Negative,,,,,,,,,,,,,,,,,,,,,,,
তুলনামূলক,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
সস্তা,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
এক টুকরা,price,Negative,,,,,,,,,,,,,,,,,,,,,,,
হক ,anecdotes/miscellaneous,Negative,,,,,,,,,,,,,,,,,,,,,,,
 বুদ্ধিমান,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
  জেনে যায়,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 কি বলবেন,food,Neutral,,,,,,,,,,,,,,,,,,,,,,,
সিদ্ধান্ত ,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
দাম ,price,Negative,,,,,,,,,,,,,,,,,,,,,,,
অদ্ভুত,price,Neutral,,,,,,,,,,,,,,,,,,,,,,,
রেঞ্জের ,price,Positive,,,,,,,,,,,,,,,,,,,,,,,
 নিরিবিলি ,enviroment,Positive,,,,,,,,,,,,,,,,,,,,,,,
মনোমুগ্ধকর ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
সেরা ,food,Positive,,,,,,,,,,,,,,,,,,,,,,,
 ভালো কিছুর ,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
বিজয় অফার ,offer,Positive,,,,,,,,,,,,,,,,,,,,,,,
 শুভ কামনা,anecdotes/miscellaneous,Positive,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
